Cinput1	 Cinput2	 K0	 v0	 ero_rate	 depo_rate1	 depo_rate2	 RRMSE
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.001000	 -0.002000	 5.182701
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.001000	 -0.001500	 5.218303
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.001000	 -0.001000	 5.329351
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.001000	 -0.000500	 5.520740
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000800	 -0.003000	 5.264674
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000800	 -0.002500	 5.176396
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000800	 -0.002000	 5.144517
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000800	 -0.001500	 5.180382
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000800	 -0.001000	 5.292225
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000800	 -0.000500	 5.484911
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000600	 -0.003000	 5.242215
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000600	 -0.002500	 5.153553
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000600	 -0.002000	 5.121531
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000600	 -0.001500	 5.157556
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000600	 -0.001000	 5.269884
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.000600	 -0.000500	 5.463357
